2018-07-03 at 17:05:59 CST INFO  org.springframework.jmx.export.MBeanExporter 895 autodetect - Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-07-03 at 17:05:59 CST INFO  org.springframework.jmx.export.MBeanExporter 895 autodetect - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2018-07-03 at 17:06:00 CST INFO  org.springframework.jmx.export.MBeanExporter 895 autodetect - Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-07-03 at 17:06:00 CST INFO  org.springframework.jmx.export.MBeanExporter 675 registerBeanInstance - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2018-07-03 at 17:06:00 CST INFO  org.springframework.jmx.export.MBeanExporter 675 registerBeanInstance - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2018-07-03 at 17:06:00 CST INFO  org.springframework.jmx.export.MBeanExporter 675 registerBeanInstance - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=7c541c15,type=ConfigurationPropertiesRebinder]
2018-07-03 at 17:06:00 CST INFO  org.springframework.context.support.DefaultLifecycleProcessor$LifecycleGroup 351 start - Starting beans in phase 0
2018-07-03 at 17:06:00 CST INFO  org.springframework.cloud.netflix.eureka.InstanceInfoFactory 71 create - Setting initial instance status as: STARTING
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.DiscoveryClient 349 <init> - Initializing Eureka in region us-east-1
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider 70 <init> - Using JSON encoding codec LegacyJacksonJson
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider 71 <init> - Using JSON decoding codec LegacyJacksonJson
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider 80 <init> - Using XML encoding codec XStreamXml
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider 81 <init> - Using XML decoding codec XStreamXml
2018-07-03 at 17:06:00 CST INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver 43 getClusterEndpoints - Resolving eureka endpoints via configuration
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 958 fetchRegistry - Disable delta property : false
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 959 fetchRegistry - Single vip registry refresh property : null
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 960 fetchRegistry - Force full registry fetch : false
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 961 fetchRegistry - Application is null : false
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 962 fetchRegistry - Registered Applications size is zero : true
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 964 fetchRegistry - Application version is -1: true
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 1047 getAndStoreFullRegistry - Getting all instance registry info from the eureka server
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 1056 getAndStoreFullRegistry - The response status is 200
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 1264 initScheduledTasks - Starting heartbeat executor: renew interval is: 30
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.InstanceInfoReplicator 60 <init> - InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 449 <init> - Discovery Client initialized at timestamp 1530608761309 with initial instances count: 3
2018-07-03 at 17:06:01 CST INFO  org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry 42 register - Registering application eureka-client3 with eureka with status UP
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient$3 1299 notify - Saw local status change event StatusChangeEvent [timestamp=1530608761316, current=UP, previous=STARTING]
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 826 register - DiscoveryClient_EUREKA-CLIENT3/192.168.1.97:eureka-client3:9003: registering service...
2018-07-03 at 17:06:01 CST INFO  org.apache.juli.logging.DirectJDKLog 180 log - Starting ProtocolHandler ["http-nio-9003"]
2018-07-03 at 17:06:01 CST INFO  com.netflix.discovery.DiscoveryClient 835 register - DiscoveryClient_EUREKA-CLIENT3/192.168.1.97:eureka-client3:9003 - registration status: 204
2018-07-03 at 17:06:01 CST INFO  org.apache.juli.logging.DirectJDKLog 180 log - Using a shared selector for servlet write/read
2018-07-03 at 17:06:01 CST INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer 206 start - Tomcat started on port(s): 9003 (http) with context path ''
2018-07-03 at 17:06:01 CST INFO  org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration 124 onApplicationEvent - Updating port to 9003
2018-07-03 at 17:06:01 CST INFO  org.springframework.boot.StartupInfoLogger 59 logStarted - Started DemoApplication in 27.159 seconds (JVM running for 38.253)
2018-07-03 at 17:06:03 CST INFO  org.springframework.cloud.config.client.ConfigServicePropertySourceLocator 83 locate - Fetching config from server at: http://localhost:8888
2018-07-03 at 17:06:03 CST INFO  org.apache.juli.logging.DirectJDKLog 180 log - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-07-03 at 17:06:03 CST INFO  org.springframework.web.servlet.FrameworkServlet 494 initServletBean - FrameworkServlet 'dispatcherServlet': initialization started
2018-07-03 at 17:06:03 CST INFO  org.springframework.web.servlet.FrameworkServlet 509 initServletBean - FrameworkServlet 'dispatcherServlet': initialization completed in 41 ms
2018-07-03 at 17:06:03 CST WARN  org.springframework.cloud.config.client.ConfigServicePropertySourceLocator 134 locate - Could not locate PropertySource: I/O error on GET request for "http://localhost:8888/eureka-client3/default": Connection refused (Connection refused); nested exception is java.net.ConnectException: Connection refused (Connection refused)
2018-07-03 at 17:11:01 CST INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver 43 getClusterEndpoints - Resolving eureka endpoints via configuration
2018-07-03 at 17:15:16 CST INFO  org.springframework.context.support.AbstractApplicationContext 993 doClose - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7c541c15: startup date [Tue Jul 03 17:05:55 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@660acfb
2018-07-03 at 17:15:16 CST INFO  org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry 65 deregister - Unregistering application eureka-client3 with eureka with status DOWN
2018-07-03 at 17:15:16 CST WARN  com.netflix.discovery.DiscoveryClient$3 1297 notify - Saw local status change event StatusChangeEvent [timestamp=1530609316483, current=DOWN, previous=UP]
2018-07-03 at 17:15:16 CST INFO  com.netflix.discovery.DiscoveryClient 826 register - DiscoveryClient_EUREKA-CLIENT3/192.168.1.97:eureka-client3:9003: registering service...
2018-07-03 at 17:15:16 CST INFO  com.netflix.discovery.DiscoveryClient 835 register - DiscoveryClient_EUREKA-CLIENT3/192.168.1.97:eureka-client3:9003 - registration status: 204
2018-07-03 at 17:15:16 CST INFO  org.springframework.context.support.DefaultLifecycleProcessor$LifecycleGroup 366 stop - Stopping beans in phase 0
2018-07-03 at 17:15:16 CST INFO  org.springframework.jmx.export.MBeanExporter 451 destroy - Unregistering JMX-exposed beans on shutdown
2018-07-03 at 17:15:16 CST INFO  org.springframework.jmx.support.MBeanRegistrationSupport 183 unregisterBeans - Unregistering JMX-exposed beans
2018-07-03 at 17:15:16 CST INFO  com.netflix.discovery.DiscoveryClient 888 shutdown - Shutting down DiscoveryClient ...
2018-07-03 at 17:15:19 CST INFO  com.netflix.discovery.DiscoveryClient 922 unregister - Unregistering ...
2018-07-03 at 17:15:19 CST INFO  com.netflix.discovery.DiscoveryClient 924 unregister - DiscoveryClient_EUREKA-CLIENT3/192.168.1.97:eureka-client3:9003 - deregister  status: 200
2018-07-03 at 17:15:19 CST INFO  com.netflix.discovery.DiscoveryClient 911 shutdown - Completed shut down of DiscoveryClient
